frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
223,1777419865475,1777419864926,1777419865693,218,767,549
224,1777419865573,1777419865032,1777419865749,176,717,541
225,1777419865608,1777419865032,1777419865805,197,773,576
226,1777419865608,1777419865122,1777419865861,253,739,486
227,1777419865641,1777419865122,1777419865919,278,797,519
228,1777419865709,1777419865155,1777419865976,267,821,554
229,1777419865743,1777419865391,1777419866035,292,644,352
230,1777419865776,1777419865425,1777419866090,314,665,351
231,1777419865798,1777419865425,1777419866147,349,722,373
232,1777419865843,1777419865425,1777419866204,361,779,418
233,1777419865865,1777419865425,1777419866262,397,837,440
234,1777419865905,1777419865425,1777419866319,414,894,480
235,1777419865940,1777419865425,1777419866377,437,952,515
236,1777419865940,1777419865425,1777419866436,496,1011,515
237,1777419866008,1777419865425,1777419866495,487,1070,583
238,1777419866108,1777419865425,1777419866553,445,1128,683
239,1777419866142,1777419865425,1777419866610,468,1185,717
240,1777419866176,1777419865761,1777419866667,491,906,415
241,1777419866176,1777419865831,1777419866723,547,892,345
242,1777419866231,1777419865889,1777419866782,551,893,342
243,1777419866272,1777419865922,1777419866839,567,917,350
244,1777419866382,1777419865922,1777419866896,514,974,460
245,1777419866475,1777419865922,1777419866951,476,1029,553
246,1777419866543,1777419865922,1777419867008,465,1086,621
247,1777419866543,1777419866159,1777419867064,521,905,384
248,1777419866543,1777419866159,1777419867122,579,963,384
249,1777419866843,1777419866488,1777419867181,338,693,355
250,1777419866905,1777419866688,1777419867240,335,552,217
251,1777419867009,1777419866792,1777419867297,288,505,217
252,1777419867009,1777419866792,1777419867353,344,561,217
253,1777419867142,1777419866857,1777419867410,268,553,285
254,1777419867276,1777419866857,1777419867468,192,611,419
255,1777419867405,1777419866857,1777419867524,119,667,548
256,1777419867472,1777419866955,1777419867579,107,624,517
257,1777419867507,1777419866988,1777419867634,127,646,519
258,1777419867575,1777419867028,1777419867690,115,662,547
259,1777419867575,1777419867059,1777419867745,170,686,516
260,1777419867640,1777419867155,1777419867802,162,647,485
261,1777419867674,1777419867425,1777419867859,185,434,249
262,1777419867707,1777419867425,1777419867916,209,491,282
263,1777419867776,1777419867425,1777419867973,197,548,351
264,1777419867904,1777419867458,1777419868030,126,572,446
265,1777419867938,1777419867591,1777419868085,147,494,347
266,1777419867973,1777419867657,1777419868140,167,483,316
267,1777419868075,1777419867724,1777419868196,121,472,351
268,1777419868075,1777419867724,1777419868250,175,526,351
269,1777419868075,1777419867927,1777419868305,230,378,148
270,1777419868142,1777419867927,1777419868361,219,434,215
271,1777419868275,1777419868053,1777419868416,141,363,222
272,1777419868341,1777419868092,1777419868471,130,379,249
273,1777419868407,1777419868092,1777419868526,119,434,315
274,1777419868463,1777419868092,1777419868581,118,489,371
275,1777419868504,1777419868187,1777419868638,134,451,317
276,1777419868606,1777419868220,1777419868695,89,475,386
277,1777419868641,1777419868220,1777419868750,109,530,421
278,1777419868697,1777419868322,1777419868806,109,484,375
279,1777419868697,1777419868322,1777419868863,166,541,375
280,1777419868807,1777419868389,1777419868920,113,531,418
281,1777419868838,1777419868421,1777419868977,139,556,417
282,1777419868941,1777419868421,1777419869033,92,612,520
283,1777419868974,1777419868421,1777419869088,114,667,553
284,1777419868974,1777419868421,1777419869144,170,723,553
285,1777419869074,1777419868421,1777419869202,128,781,653
286,1777419869141,1777419868488,1777419869258,117,770,653
287,1777419869230,1777419868521,1777419869315,85,794,709
288,1777419869230,1777419868655,1777419869369,139,714,575
289,1777419869303,1777419868688,1777419869424,121,736,615
290,1777419869342,1777419868688,1777419869480,138,792,654
291,1777419869405,1777419868722,1777419869536,131,814,683
292,1777419869471,1777419868722,1777419869593,122,871,749
293,1777419869539,1777419868722,1777419869649,110,927,817
294,1777419869574,1777419868722,1777419869706,132,984,852
295,1777419869574,1777419868722,1777419869764,190,1042,852
296,1777419869668,1777419869155,1777419869824,156,669,513
297,1777419869730,1777419869155,1777419869881,151,726,575
298,1777419869837,1777419869356,1777419869937,100,581,481
299,1777419869871,1777419869396,1777419869992,121,596,475
300,1777419869906,1777419869454,1777419870048,142,594,452
301,1777419869940,1777419869454,1777419870104,164,650,486
302,1777419870075,1777419869621,1777419870161,86,540,454
303,1777419870138,1777419869687,1777419870217,79,530,451
304,1777419870171,1777419869687,1777419870272,101,585,484
305,1777419870171,1777419869687,1777419870327,156,640,484
306,1777419870171,1777419869687,1777419870385,214,698,484
307,1777419870308,1777419869687,1777419870445,137,758,621
308,1777419870308,1777419869687,1777419870502,194,815,621
309,1777419870472,1777419869889,1777419870559,87,670,583
310,1777419870506,1777419869956,1777419870615,109,659,550
311,1777419870541,1777419869956,1777419870670,129,714,585
312,1777419870541,1777419869990,1777419870726,185,736,551
313,1777419870671,1777419870092,1777419870783,112,691,579
314,1777419870705,1777419870237,1777419870838,133,601,468
315,1777419870808,1777419870354,1777419870892,84,538,454
316,1777419870808,1777419870354,1777419870947,139,593,454
317,1777419870871,1777419870387,1777419871003,132,616,484
318,1777419870972,1777419870387,1777419871060,88,673,585
319,1777419870972,1777419870791,1777419871116,144,325,181
320,1777419871073,1777419870991,1777419871174,101,183,82
321,1777419871073,1777419870991,1777419871229,156,238,82
322,1777419871204,1777419870991,1777419871286,82,295,213
323,1777419871238,1777419871091,1777419871342,104,251,147
324,1777419871305,1777419871153,1777419871398,93,245,152
325,1777419871338,1777419871254,1777419871453,115,199,84
326,1777419871372,1777419871319,1777419871507,135,188,53
327,1777419871372,1777419871319,1777419871562,190,243,53
328,1777419871440,1777419871319,1777419871618,178,299,121
329,1777419871608,1777419871319,1777419871677,69,358,289
330,1777419871608,1777419871319,1777419871735,127,416,289
331,1777419871671,1777419871386,1777419871792,121,406,285
332,1777419871671,1777419871386,1777419871849,178,463,285
333,1777419871740,1777419871420,1777419871909,169,489,320
334,1777419871740,1777419871521,1777419871966,226,445,219
335,1777419871805,1777419871587,1777419872022,217,435,218
336,1777419871873,1777419871653,1777419872078,205,425,220
337,1777419871905,1777419871653,1777419872133,228,480,252
338,1777419871905,1777419871785,1777419872190,285,405,120
339,1777419871905,1777419871856,1777419872245,340,389,49
340,1777419872071,1777419871895,1777419872301,230,406,176
341,1777419872105,1777419871959,1777419872355,250,396,146
342,1777419872206,1777419872116,1777419872411,205,295,90
343,1777419872273,1777419872156,1777419872465,192,309,117
344,1777419872368,1777419872156,1777419872520,152,364,212
345,1777419872470,1777419872156,1777419872575,105,419,314
346,1777419872504,1777419872255,1777419872631,127,376,249
347,1777419872539,1777419872320,1777419872686,147,366,219
348,1777419872539,1777419872353,1777419872742,203,389,186
349,1777419872662,1777419872353,1777419872798,136,445,309
350,1777419872737,1777419872353,1777419872855,118,502,384
351,1777419872737,1777419872419,1777419872912,175,493,318
352,1777419872737,1777419872555,1777419872968,231,413,182
353,1777419872737,1777419872689,1777419873025,288,336,48
354,1777419872737,1777419872756,1777419873082,345,326,19
355,1777419872737,1777419872856,1777419873138,401,282,119
356,1777419872737,1777419872889,1777419873196,459,307,152
357,1777419872805,1777419872955,1777419873253,448,298,150
358,1777419872873,1777419872955,1777419873309,436,354,82
359,1777419872873,1777419872955,1777419873366,493,411,82
360,1777419872939,1777419873092,1777419873424,485,332,153
