frame_index,cam_0_ts_ms,cam_1_ts_ms,cam_2_ts_ms,cam_3_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,latency_2_ms,latency_3_ms,sync_error_ms
284,1777424315705,1777424321250,1777424323210,1777424324311,1777424324599,8894,3349,1389,288,8606
285,1777424315705,1777424321250,1777424323210,1777424324333,1777424324680,8975,3430,1470,347,8628
286,1777424315705,1777424321250,1777424324040,1777424324374,1777424324761,9056,3511,721,387,8669
287,1777424315705,1777424321250,1777424324040,1777424324374,1777424324842,9137,3592,802,468,8669
288,1777424315705,1777424321250,1777424324040,1777424324443,1777424324924,9219,3674,884,481,8738
289,1777424315705,1777424321250,1777424324040,1777424324478,1777424325005,9300,3755,965,527,8773
290,1777424315705,1777424321250,1777424324040,1777424324512,1777424325085,9380,3835,1045,573,8807
291,1777424315705,1777424321250,1777424324511,1777424324512,1777424325166,9461,3916,655,654,8807
292,1777424315705,1777424321250,1777424324541,1777424324575,1777424325247,9542,3997,706,672,8870
293,1777424315705,1777424321250,1777424324645,1777424324610,1777424325328,9623,4078,683,718,8940
294,1777424315705,1777424321250,1777424324645,1777424324711,1777424325410,9705,4160,765,699,9006
