frame_index,cam_0_ts_ms,cam_1_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,sync_error_ms
448,1777496719092,1777496703474,1777496720022,930,16548,15618
449,1777496719124,1777496703474,1777496720080,956,16606,15650
450,1777496719124,1777496703542,1777496720139,1015,16597,15582
451,1777496719124,1777496703609,1777496720197,1073,16588,15515
452,1777496719124,1777496703674,1777496720255,1131,16581,15450
453,1777496719158,1777496703696,1777496720313,1155,16617,15462
454,1777496719158,1777496703741,1777496720369,1211,16628,15417
455,1777496719193,1777496703775,1777496720426,1233,16651,15418
456,1777496719295,1777496703795,1777496720483,1188,16688,15500
457,1777496719460,1777496703842,1777496720541,1081,16699,15618
458,1777496719628,1777496703842,1777496720596,968,16754,15786
459,1777496719628,1777496703862,1777496720651,1023,16789,15766
460,1777496719628,1777496703862,1777496720707,1079,16845,15766
461,1777496719628,1777496703909,1777496720766,1138,16857,15719
462,1777496719693,1777496703929,1777496720823,1130,16894,15764
463,1777496719693,1777496703996,1777496720880,1187,16884,15697
464,1777496719693,1777496704041,1777496720937,1244,16896,15652
465,1777496719693,1777496704079,1777496720994,1301,16915,15614
466,1777496719693,1777496704095,1777496721055,1362,16960,15598
467,1777496719726,1777496704208,1777496721114,1388,16906,15518
468,1777496719726,1777496704229,1777496721170,1444,16941,15497
469,1777496719726,1777496704295,1777496721229,1503,16934,15431
470,1777496719726,1777496704295,1777496721285,1559,16990,15431
471,1777496719829,1777496704340,1777496721345,1516,17005,15489
472,1777496719862,1777496704409,1777496721402,1540,16993,15453
473,1777496719893,1777496704474,1777496721457,1564,16983,15419
474,1777496719925,1777496704508,1777496721513,1588,17005,15417
475,1777496719925,1777496704529,1777496721569,1644,17040,15396
476,1777496719960,1777496704574,1777496721626,1666,17052,15386
477,1777496720027,1777496704596,1777496721682,1655,17086,15431
478,1777496720060,1777496704662,1777496721738,1678,17076,15398
479,1777496720060,1777496704729,1777496721794,1734,17065,15331
